"id","issint","threat.MMR","threat.PHL","imp.MMR","imp.PHL","odaimp","potential.MMR","potential.PHL","threat.CHN","threat.CHN.3cat","treatment","treat_China","treat_MMR","treat_PHL","med_econ","med_secu","med_repu","med_effi","cancel_aid","cancel_aid_3cat","cancel_aid_2cat","fem","age","right","ide3","comply"
6088,"1","1","1","2","2",0,"2","2",1,"2",1,0,1,0,"4","4","4","4","2","1",0,0,64,1,"2",5
6090,"2","0","0","2","1",1,"1","1",0,"0",2,1,1,0,"4","4","3","3","3","1",0,1,67,0,"0",1
6091,"2","1","0","2","2",1,"2","1",1,"2",3,1,0,1,"4","4","4","3","4","2",1,1,63,0,"1",1
6092,"1","1","1","1","1",1,NA,NA,0,"0",1,0,1,0,"3","3","3","3",NA,NA,NA,0,52,0,"1",1
6093,"0","1","1","1","1",1,"1","2",0,"0",1,0,1,0,"3","4","4","4","4","2",1,1,58,1,"2",1
6096,"0","0","0","0","0",1,"1","1",1,"1",2,1,1,0,"3","2","2","2","7","3",1,1,55,0,"1",1
6097,"1","1","0","1","2",0,"1","1",1,"2",5,0,0,1,"4","4","4","2","7","3",1,1,54,1,"2",2
6098,"1","0","0","2","2",1,"2","2",1,"1",2,1,1,0,"4","4","2","1","3","1",0,0,43,0,"0",1
6099,"1","0","0","1","2",0,"0","1",1,"2",5,0,0,1,"2","4","3","3","6","2",1,0,69,0,"0",1
6100,"2","0","0","1","1",1,"1","1",1,"2",1,0,1,0,"3","4","3","3","5","2",1,0,66,1,"2",1
6103,"2","2","2","2","2",1,"1","1",1,"2",3,1,0,1,"4","4",NA,"3","4","2",1,0,50,1,"2",1
6105,"1","0","0","2","2",1,"2","2",0,"0",1,0,1,0,"4","3","4","3","4","2",1,0,62,0,"1",1
6107,"2","0","0","2","2",1,"2","1",1,"2",2,1,1,0,"4","3","2","2","8","3",1,0,69,0,"0",1
6109,"1","0","0","1","1",1,"1","0",1,"1",3,1,0,1,"4","4","4","2","4","2",1,0,45,0,"0",1
6112,"0","0","0","1","1",1,"1","1",1,"1",5,0,0,1,"2","3","3","3","5","2",1,1,60,NA,NA,2
6113,"1","0","0","2","2",1,"1","2",1,"1",2,1,1,0,"4","3","3","2","4","2",1,1,54,0,"0",1
6114,"0","0","0","0","0",1,"0","1",0,"0",2,1,1,0,"3","3","3","3","3","1",0,1,45,1,"2",1
6116,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","2","3","2","1",0,0,52,1,"2",1
6120,"1","0","0","0","0",1,"0","0",0,"0",2,1,1,0,"3","3","3","3","5","2",1,1,56,0,"1",1
6121,"1","0","0","2","2",1,"2","2",1,"1",3,1,0,1,NA,"4","4","3",NA,NA,NA,0,68,0,"0",1
6123,"2","0","0","2","2",1,"1","1",1,"2",1,0,1,0,"4","5","3","2","2","1",0,0,68,1,"2",1
6124,"2","0","0","2","2",1,"1","2",1,"1",3,1,0,1,"4","4","4","4","5","2",1,0,59,1,"2",1
6125,"2","0","0","1","1",1,"1","1",1,"2",2,1,1,0,"4","4","4","2","4","2",1,0,55,0,"0",1
6126,"1","1","1","1","1",1,"1","1",1,"1",5,0,0,1,"4","3","3","3","5","2",1,0,41,0,"1",1
6127,"1","0","0","1","1",1,"0","2",0,"0",3,1,0,1,"4","3","4","4","4","2",1,0,67,0,"1",1
6128,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"4","3","4","5","3","1",0,0,33,1,"2",1
6129,"1","0","0","0","0",1,"1","1",1,"1",5,0,0,1,"4","3","4","4","4","2",1,0,65,0,"0",1
6130,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"3","3","3","3","3","1",0,1,43,1,"2",1
6131,"2","0","1","1","2",1,"1","2",1,"2",3,1,0,1,"3","5","4","3","2","1",0,0,63,0,"0",1
6133,"1",NA,NA,NA,NA,1,"1","1",1,"1",1,0,1,0,NA,NA,NA,"4","5","2",1,1,41,1,"2",1
6134,"1","0","0","2","2",1,"2","2",1,"1",2,1,1,0,"4","3","3","2","6","2",1,1,62,0,"0",1
6135,"2","0","0","0","0",0,"0","0",1,"2",3,1,0,1,"1","3","3","3","9","3",1,1,60,1,"2",1
6136,"1","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"5","5","3","3","2","1",0,0,48,0,"1",1
6137,"1","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"4","4","4","3","4","2",1,0,61,1,"2",1
6138,"0","1","0","2","2",1,"1","2",1,"1",1,0,1,0,"3","3","3","2","6","2",1,0,30,1,"2",1
6142,"1","0","0","1","2",0,"1","2",1,"2",1,0,1,0,"4","4","2","2","7","3",1,0,64,0,"0",2
6143,"0","0","0","1","1",1,"0","0",1,"2",2,1,1,0,"4","5","3","3","4","2",1,1,36,1,"2",1
6145,"2","0","0","1","2",1,"1","2",1,"2",1,0,1,0,"3","4","2","2","7","3",1,1,50,0,"1",1
6148,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","3","2","3","3","1",0,0,35,0,"0",1
6149,"1","1","1","2","2",1,"2","2",1,"2",2,1,1,0,"4","4","4","3","3","1",0,0,44,0,"1",1
6152,"0","0","0","2","2",0,"2","2",1,"1",5,0,0,1,"3","3","3","2","7","3",1,1,67,0,"0",1
6153,"2","1","1","2","2",1,"2","2",1,"1",1,0,1,0,"4","4","4","3","5","2",1,1,47,0,"1",1
6155,"2","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"4","4","2","3","8","3",1,0,63,1,"2",1
6157,"1","0","0","2","2",0,"0","0",1,"2",1,0,1,0,"3","3","3","3","7","3",1,1,54,0,"1",1
6158,"2","0","0","2","2",1,"2","2",0,"0",3,1,0,1,"4","4","3","3","3","1",0,0,53,NA,NA,1
6161,"1","1","1","1","1",1,"0","0",1,"2",5,0,0,1,"4","3","4","2","4","2",1,1,50,0,"1",1
6162,"1","1","1","1","1",1,"0","1",1,"1",5,0,0,1,"4","4","3","4","6","2",1,1,65,1,"2",1
6163,"2","1","1","2","2",1,"2","2",1,"2",1,0,1,0,"5","5","5","1","4","2",1,0,49,1,"2",1
6164,"1","0","0","2","2",0,"1","1",0,"0",3,1,0,1,"3","3","3","3","8","3",1,0,48,0,"0",1
6165,"1","0","1","1","1",1,"1","1",1,"1",5,0,0,1,"4","4","4","2","4","2",1,1,49,0,"1",1
6167,"1","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"4","4","4","2","4","2",1,1,69,0,"0",1
6169,"2","0","2","2","2",1,"2","2",1,"2",1,0,1,0,"3","3","3","2","5","2",1,0,46,0,"0",1
6170,"1","0","0","0","0",1,"0","0",1,"2",2,1,1,0,"3","3","3","5","5","2",1,1,49,NA,NA,1
6171,"1","1","2","2","0",1,"1","0",0,"0",1,0,1,0,"4","4","4","3","9","3",1,0,46,1,"2",4
6172,"0","0","1","1","1",0,"1","1",0,"0",5,0,0,1,"3","3","4","3","5","2",1,1,50,0,"1",1
6173,"1","0","0","1","2",1,"2","1",1,"2",5,0,0,1,"4","4","3","3","4","2",1,1,42,0,"1",1
6175,"0","1","1","2","2",1,"1","1",1,"1",1,0,1,0,"3","3","3","3","4","2",1,1,29,0,"1",1
6176,"0","0","0","0","0",0,"0","0",0,"0",1,0,1,0,"1","1","1","5","1","1",0,0,37,1,"2",6
6177,"2","0","0","0","0",1,"0","0",1,"1",2,1,1,0,"3","3","3","3","8","3",1,0,67,1,"2",1
6182,"2","0","1","2","2",1,"2","2",1,"2",1,0,1,0,"4","3","4","4","9","3",1,0,56,1,"2",1
6186,"1","1","1","1","1",1,"2","2",0,"0",5,0,0,1,"3","3","4","3","4","2",1,1,54,0,"1",1
6188,"1","0","0","2","2",1,"2","2",1,"1",2,1,1,0,"5","4","4","5","5","2",1,1,59,0,"0",1
6191,"0","1","1","1","1",NA,"1","1",0,"0",1,0,1,0,NA,NA,"3",NA,"5","2",1,1,54,1,"2",1
6194,"2","1","1","1","1",1,"1","1",1,"2",2,1,1,0,"4","5","4","5","3","1",0,0,64,1,"2",5
6195,"2","1","0","2","2",1,"2","2",1,"2",2,1,1,0,"4","4","4","3","2","1",0,0,67,1,"2",1
6198,"1","0","0","2","2",1,"0","1",1,"1",1,0,1,0,"3","4","4","4","6","2",1,1,53,0,"1",1
6201,"1","0","0","2","2",1,"1","1",1,"1",5,0,0,1,"4","4","3","2","4","2",1,1,52,0,"1",1
6202,"1","1","2","1","1",1,"0","1",1,"1",2,1,1,0,"2","3","2","2","7","3",1,0,63,0,"0",1
6203,"1","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","3","3","3","3","1",0,0,54,1,"2",1
6204,"1","0","0","1","2",1,"2","2",1,"2",5,0,0,1,"4","5","3","3","2","1",0,0,52,0,"1",1
6205,"1","2","2","2","2",1,"2","2",1,"1",1,0,1,0,"4","4","4","3","5","2",1,0,69,0,"1",1
6206,"1","0","0","0","1",1,"1","1",1,"1",3,1,0,1,"3","3","3","3","4","2",1,1,42,0,"1",5
6208,"2","1","1","2","0",1,"0","0",1,"2",5,0,0,1,"3","3","3","3","8","3",1,0,58,1,"2",1
6211,"2","0","0","2","2",1,"1","2",1,"1",2,1,1,0,"4","4","3","2","8","3",1,0,62,0,"0",1
6213,"2","1","1","1","2",0,"2","2",1,"2",1,0,1,0,"3","3","3","3","4","2",1,0,45,0,"0",1
6217,"1","1","1","2","2",1,"2","2",1,"2",2,1,1,0,"4","4","3","3","3","1",0,0,27,0,"1",1
6223,"0","0","0","1","1",0,"1","1",0,"0",3,1,0,1,"4","4","3","2","5","2",1,1,45,0,"1",1
6226,"0","0","0","2","1",NA,"0","0",1,"1",1,0,1,0,"2","3","3","4","7","3",1,1,28,0,"1",1
6227,"1","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","3","3","4","2",1,1,47,0,"0",1
6229,"2","0","0","2","2",1,"2","2",1,"1",1,0,1,0,"4","3","3","2","2","1",0,0,67,1,"2",1
6231,"0","0","0","1","1",1,"1","1",0,"0",2,1,1,0,"3","4","4","3","4","2",1,1,35,NA,NA,1
6232,"1","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"4","4","5","3","3","1",0,1,41,0,"1",1
6234,"2","1","1","1","1",1,"1","1",1,"2",2,1,1,0,"3","3","3","3","8","3",1,0,63,0,"0",1
6235,"1","0","0","1","1",1,"0","1",0,"0",3,1,0,1,"3","3","3","3","5","2",1,0,53,0,"1",5
6238,"1","0","0","1","1",1,"1","1",1,"2",2,1,1,0,"4","4","3","3","3","1",0,1,27,0,"0",1
6240,"1","0","0","1","2",1,"1","1",1,"2",1,0,1,0,"3","3","4","4","3","1",0,1,47,0,"1",1
6244,"2","0","1","1","1",1,"1","1",1,"1",1,0,1,0,"4","3","4","3","3","1",0,0,40,0,"1",1
6249,"1","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","3","1","2","1",0,0,57,0,"1",1
6250,"1","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"3","3","3","3","7","3",1,1,40,1,"2",1
6251,"1","0","0","2","2",1,"1","2",1,"2",3,1,0,1,"4","4","4","3","3","1",0,0,44,0,"1",1
6252,"1","1","1","1","1",1,"1","1",0,"0",1,0,1,0,"4","3","4","4","3","1",0,1,44,0,"0",1
6253,"1","1","1","1","1",0,"0","0",1,"2",1,0,1,0,"4","3","3","3","5","2",1,1,42,1,"2",1
6254,"1","0","0","1","1",1,"1","1",1,"1",3,1,0,1,"4","4","3","4","2","1",0,1,43,0,"1",1
6255,"0","0","0","1","1",0,"1","1",1,"1",1,0,1,0,"3","3","3","3",NA,NA,NA,1,46,0,"1",1
6257,"2","1","1","1","1",0,"0","0",1,"2",3,1,0,1,"3","1","1","3","9","3",1,0,64,0,"0",1
6258,"1","0","0","0","1",1,"1","1",1,"2",5,0,0,1,"4","3","4","3","4","2",1,0,58,0,"1",1
6259,"2","0","0","2","2",1,"1","1",1,"1",5,0,0,1,"3","4","4","3","3","1",0,1,52,1,"2",1
6260,"2","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"3","4","3","3","2","1",0,0,66,1,"2",1
6262,"0","0","0","0","0",0,"0","0",0,"0",1,0,1,0,"3","3","2","4","2","1",0,1,60,1,"2",5
6263,"1","0","0","2","2",0,"0","1",1,"2",5,0,0,1,"3","3","3","3","6","2",1,1,56,0,"1",1
6264,"1","0","0","2","2",1,"0","0",0,"0",5,0,0,1,"4","4","4","3","4","2",1,0,68,NA,NA,1
6265,"1","2","2","2","2",1,"2","2",1,"2",5,0,0,1,"4","5","4","3","5","2",1,1,49,NA,NA,1
6266,"1","0","0","1","1",1,"1","1",1,"2",1,0,1,0,"3","3","3","3","3","1",0,1,44,1,"2",1
6268,"1","1","1","1","1",1,"2","2",1,"1",5,0,0,1,"3","3","3","3","4","2",1,1,42,0,"1",1
6269,"2","0","0","2","2",1,"1","1",1,"2",2,1,1,0,"3","4","3","3","6","2",1,0,48,1,"2",1
6270,"1","0","0","1","1",1,"1","1",1,"1",5,0,0,1,"3","3","3","3","5","2",1,1,44,0,"1",1
6272,"0","1","0","2","2",1,"2","2",0,"0",5,0,0,1,"4","4","4","3","2","1",0,1,45,NA,NA,1
6275,"1","1","1","1","1",1,"0","0",1,"1",3,1,0,1,"4","4","3","3","4","2",1,1,41,NA,NA,1
6276,"1","2","0","2","2",1,"1","1",1,"2",3,1,0,1,"4","4","3","3","4","2",1,0,47,0,"0",1
6278,"2","0","0","2","1",1,"1","0",1,"2",1,0,1,0,"4","5","3","4","2","1",0,0,69,0,"0",1
6280,"0","0","0","2","2",1,"1","1",1,"1",3,1,0,1,"4","4","3","3","3","1",0,0,47,1,"2",1
6281,"1","0","0","2","2",1,"1","0",1,"1",3,1,0,1,"3","4","5","4","3","1",0,1,42,1,"2",2
6282,"1","1","1","2","2",1,"2","2",1,"1",5,0,0,1,"5","4","3","3","4","2",1,0,46,0,"0",1
6283,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"5","5","4","3","2","1",0,0,47,1,"2",1
6287,"1","0","1","2","1",1,"1","1",1,"2",2,1,1,0,"4","3","4","5","2","1",0,1,60,1,"2",1
6288,"1","1","1","2","2",1,"2","2",1,"2",5,0,0,1,"4","4","4","3","2","1",0,1,65,1,"2",2
6290,"1","1","1","1","1",1,"1","0",1,"1",1,0,1,0,"4","4","4","4","3","1",0,1,55,0,"1",1
6291,"2",NA,"0","2","2",0,"1","0",1,"2",5,0,0,1,"2","3","3","3","9","3",1,0,54,0,"1",1
6292,"1","0","0","0","0",0,"0","1",0,"0",5,0,0,1,"3","3","3","3","8","3",1,1,58,0,"0",1
6293,"1","0","0","1","1",1,"2","2",1,"2",2,1,1,0,"4","4","2","5","6","2",1,0,58,0,"1",2
6294,"2","1","1","2","2",1,"1","1",0,"0",5,0,0,1,"4","3","4","3","4","2",1,1,42,0,"0",1
6295,"1","1","1","2","2",1,"2","2",1,"1",3,1,0,1,"3","3","3","3","4","2",1,1,49,0,"1",1
6298,"1","0","0","2","1",1,"1","1",1,"2",5,0,0,1,"4","4","3","3","4","2",1,0,68,1,"2",2
6299,"1","0","0","2","2",1,"2","2",1,"1",3,1,0,1,"2","2","3","3","8","3",1,1,38,0,"0",1
6301,"1","1","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","5","2","2","1",0,1,62,1,"2",1
6304,"1","0","0","0","0",1,"1","1",1,"2",5,0,0,1,"4","4","3","3","6","2",1,1,65,1,"2",1
6306,"1","0","0","0","1",1,"0","1",1,"1",5,0,0,1,"4","3","3","3","5","2",1,1,50,0,"1",1
6307,"0","0","0","2","2",1,"1","2",1,"1",2,1,1,0,"4","4","4","4","3","1",0,1,32,0,"1",1
6309,"1","0","0","2","2",1,"1","1",0,"0",3,1,0,1,"3","3","3","3","5","2",1,1,57,0,"1",1
6310,"2","0","0","1","1",1,"0","0",0,"0",2,1,1,0,"4","4","3","3","4","2",1,1,36,1,"2",1
6313,"1","0","0","0","0",1,"1","1",1,"1",2,1,1,0,"3","3","3","3","5","2",1,1,64,NA,NA,1
6314,"2","0","0","2","2",1,"2","2",1,"2",2,1,1,0,"5","3","2","2","6","2",1,1,63,0,"0",1
6321,"2","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","5","4","3","1","1",0,0,61,1,"2",2
6322,"2","0","0","2","2",1,"1","1",1,"2",3,1,0,1,"4","3","4","3","4","2",1,0,60,1,"2",1
6323,"1","0","0","0","0",1,"1","1",1,"2",5,0,0,1,"3","4","3","3","4","2",1,0,62,0,"1",1
6324,"2","1","1","1","1",0,"2","2",1,"2",1,0,1,0,"4","4","3","2","8","3",1,0,39,0,"0",1
6325,"2","1","1","2","2",1,"2","2",1,"2",2,1,1,0,"5","5","5","5",NA,"1",0,1,63,0,"0",1
6330,"1","1","0","1","1",1,"0","1",1,"1",3,1,0,1,"3","3","3","3","3","1",0,1,37,1,"2",1
6334,"1","0","0","1","1",1,"0","0",1,"1",3,1,0,1,"4","3","3","4","4","2",1,1,53,0,"0",1
6338,"1","0","0","0","2",1,"0","2",1,"1",5,0,0,1,"4","4","3","3","4","2",1,0,63,1,"2",1
6339,"1","1","0","1","1",1,"1","1",1,"1",5,0,0,1,"4","3","4","2","3","1",0,1,27,0,"1",1
6340,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","4","3","3","2","1",0,0,40,1,"2",1
6342,"0","0","0","1","1",1,"1","1",1,"1",3,1,0,1,NA,NA,NA,NA,"5","2",1,1,45,0,"0",1
6345,"2","0","0","2","2",1,"1","1",1,"2",1,0,1,0,"3","3","3","3","5","2",1,0,58,1,"2",1
6346,"2","1","1","2","2",1,"2","2",1,"1",5,0,0,1,"4","4","4","3","4","2",1,1,38,0,"1",1
6347,"0","1","1","1","1",0,"1","1",0,"0",3,1,0,1,"3","3","3","3","5","2",1,1,49,0,"1",1
6350,"1","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","4","3","3","2","1",0,1,66,0,"1",1
6351,"2","0","0","1","2",1,"2","2",1,"2",2,1,1,0,"5","3","5","3","3","1",0,0,47,0,"0",1
6352,"1","0","0","2","2",1,"2","2",1,"1",1,0,1,0,"4","3","3","3","4","2",1,1,64,0,"1",1
6353,"2","0","0","2","2",1,"1","0",1,"2",3,1,0,1,"3","3","2","3","8","3",1,1,66,0,"1",1
6354,"0",NA,NA,"0","0",1,"1","1",NA,NA,5,0,0,1,"3","3","3","3","4","2",1,0,39,NA,NA,1
6360,"1","0","0","2","2",1,"1","1",1,"2",1,0,1,0,"4","3","3","4","7","3",1,0,42,0,"0",5
6361,"2","0","0","1","1",1,"0","1",1,"1",5,0,0,1,"4","4","3","3","2","1",0,0,56,0,"0",1
6363,"0","1","1","2","2",1,"2","2",1,"2",3,1,0,1,"2","3","4","3","5","2",1,1,42,1,"2",1
6365,"1","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"3","3","3","3","3","1",0,0,49,0,"1",1
6366,"1",NA,NA,"2","2",1,"1","1",NA,NA,5,0,0,1,NA,"4","4","3",NA,NA,NA,0,53,NA,NA,1
6369,"2","1","1","2","1",1,"2","2",1,"2",5,0,0,1,"4","5","4","2","5","2",1,1,62,NA,NA,1
6371,"2","1","1","2","2",1,"1","0",1,"2",2,1,1,0,"4","4","3","3","3","1",0,1,52,0,"1",1
6372,"1","0","0","2","2",1,"1","1",1,"1",2,1,1,0,"4","3","3","3","6","2",1,0,38,0,"0",1
6373,"0","0","0","1","1",0,"1","1",0,"0",1,0,1,0,"2","1","3","3","4","2",1,0,26,1,"2",1
6374,"2","0","1","2","2",1,"0","0",1,"2",3,1,0,1,"3","4","3","4","4","2",1,0,62,1,"2",1
6375,"1","2","2","2","2",1,"1","1",1,"2",3,1,0,1,"3","4","3","3","5","2",1,1,61,0,"1",1
6376,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"1","4","2","5","9","3",1,0,62,1,"2",1
6377,"1","2","1","1","1",1,"1","1",1,"2",3,1,0,1,"3","3","3","3","5","2",1,1,51,0,"1",1
6378,"0","1","1","2","2",1,"2","2",1,"1",5,0,0,1,"3","3","2","4","6","2",1,1,37,0,"1",1
6379,"1","0","0","2","2",1,"2","1",1,"1",3,1,0,1,"4","4","4","4","2","1",0,0,61,0,"0",1
6383,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,33,NA,NA,1
6385,"1","0","0","1","1",1,"1","1",1,"2",5,0,0,1,"4","4","3","2","6","2",1,1,40,0,"0",1
6386,"1","0","0","1","1",1,"2","2",1,"2",2,1,1,0,"3","4","3","3","4","2",1,1,45,0,"0",1
6387,"0","0","0","1","1",0,"1","1",0,"0",2,1,1,0,"3","3","3","3","5","2",1,0,67,NA,NA,1
6390,"2","0","1","2","2",1,"2","2",1,"2",2,1,1,0,"4","4","4","3","3","1",0,1,60,1,"2",1
6391,"2","0","0","2","1",1,"1","1",1,"2",3,1,0,1,"3","3","3","3","6","2",1,0,57,1,"2",1
6392,"1","1","1","0","0",1,"1","1",0,"0",2,1,1,0,"3","3","3","3","5","2",1,1,33,0,"0",6
6393,"1","0","0","2","2",1,"1","1",1,"1",5,0,0,1,"4","4","3","3","4","2",1,1,63,0,"0",1
6394,"1","0","0","1","1",1,"1","0",0,"0",5,0,0,1,"4","3","3","3","2","1",0,0,68,0,"1",1
6396,"2","1","1","2","2",1,"1","1",1,"2",2,1,1,0,"4","3","4","3","2","1",0,1,69,0,"0",1
6398,"1","0","0","0","0",1,"0","0",1,"1",2,1,1,0,"3","3","3","3","3","1",0,0,62,1,"2",1
6400,"1","1","1","1","1",1,"2","2",1,"2",5,0,0,1,"4","4","4","2","5","2",1,1,28,0,"1",1
6402,"2","0","0","1","1",1,"2","2",1,"1",3,1,0,1,"2","2","2","3","2","1",0,0,36,0,"0",1
6403,"2","0","0","1","2",1,"2","2",1,"2",3,1,0,1,"4","4","3","3","3","1",0,1,58,1,"2",1
6404,"1","0","0","2","2",1,"1","2",1,"2",2,1,1,0,"4","4","4","3","2","1",0,1,45,0,"0",1
6405,"1","1","2","2","2",1,"1","1",1,"1",1,0,1,0,"3","3","4","4","6","2",1,0,47,0,"0",1
6407,"1","0","0","2","2",1,"2","1",1,"2",5,0,0,1,"3","3","3","3","4","2",1,0,55,0,"1",1
6408,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","3","3","2","3","1",0,0,64,0,"0",1
6409,"2","0","1","2","2",1,"2","2",1,"2",1,0,1,0,"5","3","3","4","2","1",0,1,47,0,"0",1
6410,"1","0","0","1","2",1,"1","2",1,"2",1,0,1,0,"4","4","4","4","3","1",0,0,62,0,"0",2
6411,"2","0","0","2","2",1,"2","2",1,"2",1,0,1,0,"4","3","3","3","6","2",1,0,29,1,"2",1
6413,"1","2","2","2","2",NA,"1","1",1,"1",5,0,0,1,"4","4","4","2",NA,"2",1,1,44,0,"1",1
6414,"1","1","1","2","2",1,"2","2",1,"2",5,0,0,1,"5","5","5","2","2","1",0,1,35,1,"2",1
6415,"1","1","1","2","2",1,"1","1",1,"2",1,0,1,0,"4","3","3","3","7","3",1,0,35,1,"2",1
6420,"1","0","1","1","1",1,"1","1",1,"1",3,1,0,1,"4","4","4","4","2","1",0,0,50,NA,NA,1
6422,"0","0","0","2","2",1,"2","2",1,"1",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,40,0,"1",1
6424,"0","1","1","1","1",NA,"1","1",0,"0",2,1,1,0,"3","3",NA,"4",NA,NA,NA,0,31,0,"1",5
6425,"1",NA,NA,NA,NA,NA,"1","1",NA,NA,5,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,50,NA,NA,1
6426,"2","0","0","2","2",1,"2","2",1,"2",5,0,0,1,"3","4","4","3","2","1",0,0,64,1,"2",1
6427,"1","1","1","1","1",1,"0","0",1,"2",1,0,1,0,"3","4","4","2","8","3",1,0,26,0,"1",1
6429,"1","0","0","1","1",1,"1","1",0,"0",1,0,1,0,"4","4","4","4","5","2",1,0,56,1,"2",1
6431,"2","0","0","2","2",0,"2","2",1,"2",2,1,1,0,"3","3","3","2","9","3",1,0,37,1,"2",2
6432,"1","0","0","2","2",1,"1","1",0,"0",3,1,0,1,"3","3","3","3","5","2",1,0,62,0,"1",1
6434,"2","0","0","2","2",1,"2","2",1,"2",3,1,0,1,"4","5","3","3","2","1",0,0,66,1,"2",1
6435,"1","0","0","0","0",0,"2","0",0,"0",2,1,1,0,"5","5","4","4","3","1",0,0,38,0,"0",5
6436,"2","1","1","2","2",1,"1","1",1,"2",1,0,1,0,"2","3","3","3","3","1",0,1,54,1,"2",1
6437,"0","0","0","1","1",1,"1","0",1,"2",1,0,1,0,"4","4","5","4","3","1",0,1,48,0,"1",1
6438,"1","0","1","0","1",1,"0","1",1,"2",3,1,0,1,"3","3","3","3","4","2",1,1,43,0,"1",5
6440,"0","0","0","1","2",0,"2","1",1,"1",1,0,1,0,"4","3","3","3","3","1",0,0,55,0,"0",1
6441,"1","1","1","1","1",1,"1","1",1,"1",1,0,1,0,"4","4","3","3","4","2",1,1,62,1,"2",1
6443,"1","1","1","0","1",1,"0","2",1,"1",1,0,1,0,"3","3","3","3","5","2",1,0,57,0,"1",1
6445,"1","0","0","2","2",1,"0","0",1,"2",2,1,1,0,"3","3","3","4","6","2",1,1,59,1,"2",1
6446,"2","1","0","2","2",1,"1","2",1,"2",3,1,0,1,"4","4","4","4","4","2",1,1,61,1,"2",2
6449,"1","0","0","2","2",1,"1","1",1,"1",5,0,0,1,"3","3","3","4","4","2",1,1,50,1,"2",1
6450,"1","0","0","2","2",1,"2","1",1,"1",5,0,0,1,"4","3","2","1","4","2",1,1,46,1,"2",1
6452,"1","0","0","2","2",1,"2","2",0,"0",2,1,1,0,"3","3","3","3","5","2",1,0,59,1,"2",1
6453,"2","1","2","1","2",1,"0","0",0,"0",2,1,1,0,"4","4","3","4","9","3",1,0,46,1,"2",5
6454,"0","1","2","0","1",0,"1","1",1,"2",3,1,0,1,NA,NA,"2","2","6","2",1,1,44,1,"2",5
6457,"0","1","1","1","1",0,"1","1",0,"0",2,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,37,1,"2",4
6459,"1","0","1","1","1",0,"1","0",1,"2",2,1,1,0,"3","3","3","3","6","2",1,0,49,1,"2",1
6461,"2","2","2","2","2",1,"1","0",1,"2",2,1,1,0,"4","4","4","2","2","1",0,0,43,1,"2",1
6462,"0","1","0","1","0",0,"1","1",1,"2",2,1,1,0,"5","3","5","5","6","2",1,0,47,0,"1",1
6464,"0","0","0","1","1",0,"1","2",1,"1",1,0,1,0,"3","3","3","3","4","2",1,0,65,0,"0",1
6465,"0","0","0","1","1",0,"1","1",1,"2",3,1,0,1,"3","5","1","3","9","3",1,0,35,0,"1",1
6467,"2","0","1","1","1",1,"1","1",1,"2",5,0,0,1,"4","4","3","3","2","1",0,0,67,0,"0",1
6469,"1","0","0","0","0",0,"0","0",1,"1",3,1,0,1,"4","3","3","3","4","2",1,0,63,1,"2",1
6470,"2","1","1","2","2",1,"0","1",1,"2",3,1,0,1,"4","4","2","3","3","1",0,0,56,1,"2",1
6471,"1","0","0","1","1",1,"1","2",1,"1",3,1,0,1,"4","3","3","3","6","2",1,1,59,0,"0",1
6473,"1","0","0","2","2",1,"1","1",1,"1",1,0,1,0,"4","3","3","3","8","3",1,1,68,0,"1",1
6474,"0","1","1","1","1",0,"1","1",0,"0",2,1,1,0,"3","3",NA,"3","6","2",1,1,38,NA,NA,1
6475,"1","0","0","1","1",1,"1","1",1,"2",3,1,0,1,"5","4","3","3","3","1",0,1,44,0,"0",1
6476,"0","0","0","1","1",1,"1","2",1,"2",2,1,1,0,"3","3","3","3","6","2",1,0,48,1,"2",1
